Length,counts_length,Study
79,21424,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
80,20825,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
81,18918,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
82,18880,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
83,18481,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
84,17208,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
85,16856,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
86,16791,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
87,15574,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
88,15033,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
89,14664,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
90,13883,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
91,13492,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
92,13501,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
93,12736,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
94,12548,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
95,11917,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
96,11301,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
97,10959,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
98,10687,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
99,10311,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
100,10010,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
101,9570,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
102,9141,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
103,8832,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
104,8837,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
105,8288,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
106,8206,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
107,7960,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
108,7467,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
109,7310,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
110,7312,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
111,6942,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
112,6713,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
113,6730,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
114,6244,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
115,5992,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
116,5986,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
117,5608,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
118,5412,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
119,5327,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
120,5172,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
121,4942,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
122,4849,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
123,4604,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
124,4537,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
125,4479,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
126,4221,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
127,4181,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
128,4033,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
129,3884,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
130,3893,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
131,3852,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
132,3649,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
133,3502,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
134,3612,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
135,3320,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
136,3247,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
137,3254,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
138,2908,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
139,2789,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
140,2844,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
141,2461,CDM019.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
36,10920,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
37,21357,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
38,29996,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
39,37469,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
40,44171,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
41,47688,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
42,51388,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
43,54150,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
44,55874,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
45,58636,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
46,61265,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
47,62711,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
48,62763,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
49,63290,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
50,62621,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
51,63372,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
52,63870,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
53,63274,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
54,64011,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
55,62320,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
56,62305,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
57,62205,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
58,61709,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
59,60548,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
60,60130,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
61,57493,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
62,56270,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
63,55822,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
64,54785,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
65,53665,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
66,53910,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
67,52695,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
68,50221,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
69,50012,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
70,49199,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
71,49495,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
72,53352,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
73,59558,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
74,53620,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
75,101673,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
76,328847,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
77,40064,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
78,39735,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
79,38286,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
80,37246,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
81,34964,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
82,34582,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
83,33121,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
84,32918,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
85,32020,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
86,31128,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
87,30820,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
88,29017,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
89,27955,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
90,27656,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
91,27061,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
92,25547,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
93,25589,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
94,24814,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
95,23452,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
96,23255,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
97,22666,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
98,21829,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
99,21698,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
100,20910,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
101,19725,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
102,19415,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
103,18546,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
104,18195,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
105,17798,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
106,17631,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
107,16783,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
108,16306,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
109,15909,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
110,15278,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
111,15090,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
112,14390,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
113,14105,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
114,13775,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
115,13326,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
116,12676,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
117,12558,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
118,12144,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
119,11636,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
120,11649,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
121,11287,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
122,10833,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
123,10666,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
124,10183,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
125,10047,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
126,9705,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
127,9512,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
128,9096,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
129,8997,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
130,8739,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
131,8420,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
132,8174,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
133,8241,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
134,7928,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
135,7754,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
136,7638,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
137,7494,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
138,7004,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
139,6914,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
140,6866,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
141,5746,CDM020.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
36,13742,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
37,25624,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
38,35159,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
39,42290,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
40,49420,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
41,52299,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
42,52976,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
43,54171,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
44,55943,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
45,55309,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
46,56278,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
47,56706,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
48,54673,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
49,54698,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
50,54859,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
51,53291,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
52,53030,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
53,51602,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
54,49723,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
55,48366,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
56,47565,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
57,45983,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
58,44828,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
59,44481,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
60,42581,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
61,40709,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
62,40297,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
63,38141,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
64,37411,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
65,36412,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
66,34672,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
67,33958,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
68,32570,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
69,31144,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
70,30963,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
71,30784,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
72,33352,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
73,42180,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
74,28104,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
75,34987,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
76,146834,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
77,22951,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
78,21688,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
79,21450,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
80,20992,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
81,19167,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
82,18806,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
83,18188,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
84,17152,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
85,16810,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
86,16528,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
87,15700,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
88,14587,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
89,14153,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
90,13366,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
91,13393,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
92,12969,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
93,12042,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
94,12018,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
95,11362,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
96,10671,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
97,10477,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
98,10292,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
99,9720,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
100,9494,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
101,8773,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
102,8488,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
103,8130,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
104,8166,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
105,7557,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
106,7534,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
107,7245,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
108,6784,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
109,6719,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
110,6369,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
111,6095,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
112,6006,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
113,5787,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
114,5493,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
115,5374,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
116,5218,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
117,4880,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
118,4824,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
119,4690,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
120,4493,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
121,4377,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
122,4315,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
123,3974,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
124,3932,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
125,3870,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
126,3801,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
127,3557,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
128,3537,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
129,3273,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
130,3353,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
131,3125,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
132,2961,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
133,2881,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
134,2886,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
135,2723,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
136,2736,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
137,2718,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
138,2409,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
139,2307,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
140,2373,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
141,2065,CDM020.A0102.SG1.4_10M.classified_gc_rl.tsv.gz
36,8940,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
37,17638,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
38,23407,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
39,29241,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
40,34266,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
41,34931,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
42,36591,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
43,37888,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
44,38326,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
45,39061,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
46,39316,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
47,37784,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
48,38177,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
49,38257,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
50,36799,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
51,37105,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
52,36207,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
53,34469,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
54,33949,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
55,33355,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
56,32026,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
57,32264,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
58,29872,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
59,28951,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
60,28577,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
61,26854,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
62,25157,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
63,25473,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
64,24592,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
65,23181,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
66,22927,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
67,22287,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
68,19768,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
69,20550,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
70,20147,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
71,19449,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
72,19465,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
73,21598,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
74,19446,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
75,32977,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
76,113312,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
77,14745,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
78,14301,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
79,13527,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
80,13001,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
81,12282,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
82,11554,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
83,10981,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
84,11051,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
85,11003,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
86,9966,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
87,9908,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
88,9221,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
89,8936,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
90,8470,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
91,8288,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
92,7908,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
93,7580,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
94,7496,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
95,6991,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
96,6646,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
97,6416,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
98,6508,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
99,6195,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
100,6102,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
101,5710,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
102,5571,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
103,5264,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
104,5151,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
105,4726,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
106,4728,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
107,4534,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
108,4467,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
109,4323,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
110,4105,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
111,3893,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
112,4119,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
113,3990,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
114,3750,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
115,3546,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
116,3302,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
117,3384,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
118,3342,FUM001.A0101.SG1.1_10M.classified_gc_rl.tsv.gz
