gc_bin,counts_gc,Study
"(34,35]",13417,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(35,36]",14435,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(36,37]",15569,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(37,38]",16392,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(38,39]",18554,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(39,40]",23874,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(40,41]",18851,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(41,42]",22212,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(42,43]",24737,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(43,44]",28296,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(44,45]",28278,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(45,46]",26797,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(46,47]",31692,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(47,48]",34986,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(48,49]",33620,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(49,50]",50706,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(50,51]",22855,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(51,52]",42786,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(52,53]",43367,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(53,54]",49854,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(54,55]",47927,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(55,56]",55016,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(56,57]",59801,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(57,58]",65179,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(58,59]",61582,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(59,60]",82547,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(60,61]",64891,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(61,62]",79647,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(62,63]",69963,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(63,64]",82774,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(64,65]",78119,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(65,66]",74768,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(66,67]",62549,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(67,68]",71065,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(68,69]",59745,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(69,70]",61069,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(70,71]",41483,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(71,72]",45746,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(72,73]",36484,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(73,74]",32528,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(74,75]",29436,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(75,76]",15827,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(76,77]",16398,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(77,78]",12904,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(78,79]",9505,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(79,80]",7717,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(80,81]",3868,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(81,82]",3553,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(82,83]",2332,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(83,84]",1507,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(84,85]",1053,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(85,86]",533,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(86,87]",416,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(87,88]",227,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(88,89]",99,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(89,90]",76,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(90,91]",28,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(91,92]",13,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(92,93]",6,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(93,94]",3,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(94,95]",1,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(95,96]",1,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(4,5]",2,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(5,6]",1,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(6,7]",1,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(7,8]",11,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(8,9]",13,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(9,10]",51,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(10,11]",76,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(11,12]",155,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(12,13]",234,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(13,14]",457,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(14,15]",670,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(15,16]",961,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(16,17]",1200,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(17,18]",1862,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(18,19]",2282,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(19,20]",3638,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(20,21]",3067,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(21,22]",4963,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(22,23]",5655,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(23,24]",7440,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(24,25]",9755,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(25,26]",7174,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(26,27]",10847,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(27,28]",13080,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(28,29]",13635,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(29,30]",15266,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(30,31]",16483,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(31,32]",19549,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(32,33]",20037,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(33,34]",19619,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(34,35]",24308,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(35,36]",24621,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(36,37]",25536,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(37,38]",24909,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(38,39]",28035,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(39,40]",34027,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(40,41]",25453,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(41,42]",28582,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(42,43]",30566,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(43,44]",33446,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(44,45]",31815,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(45,46]",28609,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(46,47]",31350,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(47,48]",33552,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(48,49]",30294,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(49,50]",43362,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(50,51]",16547,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(51,52]",32410,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(52,53]",31605,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(53,54]",33694,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(54,55]",31577,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(55,56]",32636,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(56,57]",33711,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(57,58]",35126,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(58,59]",32111,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(59,60]",40384,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(60,61]",29093,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(61,62]",34887,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(62,63]",29599,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(63,64]",33003,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(64,65]",30073,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(65,66]",28128,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(66,67]",22332,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(67,68]",23507,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(68,69]",19808,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(69,70]",19507,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(70,71]",12994,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(71,72]",13490,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(72,73]",10573,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(73,74]",8865,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(74,75]",7796,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(75,76]",3984,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(76,77]",4170,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(77,78]",3091,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(78,79]",2381,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(79,80]",1964,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(80,81]",950,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(81,82]",809,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(82,83]",576,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(83,84]",318,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(84,85]",290,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(85,86]",90,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(86,87]",108,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(87,88]",57,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(88,89]",20,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(89,90]",16,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(90,91]",2,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(91,92]",3,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(92,93]",1,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(10,11]",1,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(11,12]",2,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(12,13]",7,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(13,14]",5,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(14,15]",12,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(15,16]",13,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(16,17]",30,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(17,18]",55,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(18,19]",112,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(19,20]",171,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(20,21]",163,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(21,22]",326,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(22,23]",361,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(23,24]",439,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(24,25]",639,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(25,26]",514,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(26,27]",732,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(27,28]",996,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(28,29]",1109,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(29,30]",1344,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(30,31]",1290,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(31,32]",1731,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(32,33]",1943,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(33,34]",2136,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(34,35]",2541,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(35,36]",2845,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(36,37]",2978,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(37,38]",3283,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(38,39]",3309,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(39,40]",4738,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(40,41]",3352,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(41,42]",4760,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(42,43]",4868,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(43,44]",5473,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(44,45]",5881,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(45,46]",5868,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(46,47]",6486,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(47,48]",7250,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(48,49]",7057,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(49,50]",11744,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(50,51]",4552,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(51,52]",9914,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(52,53]",10449,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(53,54]",12209,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(54,55]",12824,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(55,56]",14077,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(56,57]",15379,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(57,58]",17718,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(58,59]",17939,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(59,60]",22934,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(60,61]",17752,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(61,62]",22262,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(62,63]",20758,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(63,64]",23220,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(64,65]",22589,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(65,66]",22181,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(66,67]",19383,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(67,68]",20480,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(68,69]",17771,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(69,70]",19549,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(70,71]",13263,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(71,72]",14636,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(72,73]",11952,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(73,74]",10490,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(74,75]",10025,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(75,76]",5104,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(76,77]",5520,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(77,78]",4364,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(78,79]",3207,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(79,80]",2917,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(80,81]",1384,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(81,82]",1265,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(82,83]",932,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(83,84]",576,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(84,85]",464,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(85,86]",188,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(86,87]",189,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(87,88]",94,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(88,89]",72,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(89,90]",24,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(90,91]",8,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(91,92]",2,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(92,93]",3,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(7,8]",2,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(8,9]",1,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(9,10]",3,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(10,11]",3,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(11,12]",7,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(12,13]",7,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(13,14]",20,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(14,15]",29,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(15,16]",44,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(16,17]",35,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(17,18]",74,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(18,19]",66,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(19,20]",115,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(20,21]",108,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(21,22]",150,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(22,23]",173,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(23,24]",205,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(24,25]",256,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(25,26]",229,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(26,27]",286,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(27,28]",327,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(28,29]",401,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(29,30]",446,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(30,31]",454,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(31,32]",476,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(32,33]",521,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(33,34]",545,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(34,35]",667,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(35,36]",639,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(36,37]",691,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(37,38]",666,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(38,39]",709,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(39,40]",972,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(40,41]",720,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(41,42]",863,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(42,43]",788,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(43,44]",931,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(44,45]",915,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(45,46]",836,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(46,47]",978,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(47,48]",1042,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(48,49]",974,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(49,50]",1557,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(50,51]",495,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(51,52]",1190,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(52,53]",1311,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(53,54]",1360,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(54,55]",1431,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(55,56]",1417,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(56,57]",1514,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(57,58]",1731,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(58,59]",1714,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(59,60]",2132,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(60,61]",1570,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(61,62]",1904,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(62,63]",1659,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(63,64]",1895,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(64,65]",1818,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(65,66]",1817,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(66,67]",1494,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(67,68]",1466,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(68,69]",1351,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(69,70]",1399,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(70,71]",925,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(71,72]",1024,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(72,73]",850,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(73,74]",676,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(74,75]",732,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(75,76]",341,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(76,77]",420,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(77,78]",306,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(78,79]",240,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(79,80]",197,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(80,81]",103,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(81,82]",92,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(82,83]",62,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(83,84]",36,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(84,85]",33,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(85,86]",13,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(86,87]",11,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(87,88]",9,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(88,89]",4,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(89,90]",2,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(90,91]",1,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
"(9,10]",2,FUM002.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
"(10,11]",2,FUM002.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
