Length,counts_length,Study
141,1489,CDM019.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
36,5805,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
37,11719,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
38,16312,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
39,20716,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
40,24460,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
41,25389,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
42,27769,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
43,29400,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
44,30681,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
45,32414,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
46,34316,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
47,35115,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
48,34530,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
49,34595,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
50,34706,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
51,35313,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
52,35720,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
53,35654,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
54,36174,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
55,34140,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
56,34284,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
57,34608,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
58,34547,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
59,33808,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
60,33773,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
61,31591,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
62,31042,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
63,31176,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
64,30370,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
65,29847,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
66,30283,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
67,29651,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
68,26925,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
69,26775,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
70,26305,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
71,26215,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
72,28027,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
73,31312,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
74,28042,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
75,49071,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
76,152847,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
77,21274,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
78,21038,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
79,20474,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
80,20110,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
81,18499,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
82,18122,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
83,17446,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
84,17397,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
85,16938,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
86,16556,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
87,16471,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
88,15184,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
89,14654,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
90,14581,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
91,14182,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
92,13470,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
93,13532,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
94,13223,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
95,12167,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
96,12117,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
97,11776,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
98,11342,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
99,11374,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
100,11063,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
101,10169,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
102,10011,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
103,9429,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
104,9316,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
105,9120,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
106,9133,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
107,8722,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
108,8160,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
109,8055,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
110,7875,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
111,7661,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
112,7260,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
113,7232,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
114,7116,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
115,6604,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
116,6372,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
117,6352,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
118,6180,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
119,5834,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
120,5794,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
121,5505,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
122,5414,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
123,5224,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
124,4974,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
125,4891,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
126,4797,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
127,4754,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
128,4376,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
129,4361,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
130,4138,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
131,4134,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
132,4014,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
133,3954,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
134,4020,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
135,3652,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
136,3614,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
137,3521,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
138,3314,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
139,3315,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
140,3257,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
141,2696,CDM020.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
36,7389,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
37,13857,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
38,19186,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
39,23257,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
40,27057,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
41,27673,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
42,28563,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
43,29394,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
44,30536,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
45,30402,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
46,31405,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
47,31644,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
48,29934,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
49,29971,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
50,30401,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
51,29597,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
52,29771,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
53,29032,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
54,28178,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
55,26842,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
56,26096,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
57,25642,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
58,25160,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
59,24945,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
60,24024,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
61,22624,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
62,22345,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
63,21288,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
64,21031,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
65,20337,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
66,19470,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
67,19242,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
68,17421,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
69,16712,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
70,16672,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
71,16435,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
72,17800,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
73,22352,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
74,15067,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
75,18158,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
76,75347,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
77,12226,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
78,11640,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
79,11394,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
80,11305,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
81,10186,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
82,9978,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
83,9774,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
84,9093,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
85,8911,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
86,8889,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
87,8500,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
88,7675,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
89,7545,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
90,7112,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
91,7239,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
92,6871,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
93,6517,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
94,6521,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
95,6001,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
96,5736,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
97,5551,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
98,5435,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
99,5270,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
100,5170,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
101,4632,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
102,4504,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
103,4281,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
104,4353,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
105,3940,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
106,3907,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
107,3777,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
108,3507,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
109,3544,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
110,3334,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
111,3164,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
112,3175,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
113,3061,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
114,2900,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
115,2798,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
116,2646,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
117,2533,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
118,2562,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
119,2469,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
120,2356,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
121,2277,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
122,2241,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
123,2033,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
124,2063,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
125,2028,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
126,1991,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
127,1885,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
128,1793,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
129,1648,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
130,1754,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
131,1577,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
132,1536,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
133,1509,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
134,1483,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
135,1352,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
136,1393,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
137,1390,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
138,1216,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
139,1234,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
140,1222,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
141,1071,CDM020.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
36,4031,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
37,8360,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
38,11176,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
39,13900,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
40,16342,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
41,15601,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
42,16471,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
43,17126,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
44,17550,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
45,17811,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
46,17549,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
47,17152,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
48,16042,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
49,16489,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
50,16159,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
51,15834,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
52,15243,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
53,14372,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
54,14281,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
55,12921,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
56,13056,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
57,12428,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
58,11621,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
59,11106,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
60,10786,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
61,9634,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
62,8815,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
63,9125,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
64,8663,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
65,8019,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
66,7994,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
67,7492,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
68,6142,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
69,6415,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
70,6083,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
71,5700,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
72,5269,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
73,5046,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
74,5030,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
75,4803,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
76,7877,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
77,3801,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
78,3582,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
79,3544,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
80,3037,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
81,2861,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
82,2733,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
83,2352,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
84,2411,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
85,2513,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
86,2189,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
87,2252,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
88,1658,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
89,1808,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
90,1762,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
91,1589,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
92,1475,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
93,1259,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
94,1246,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
95,1217,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
96,1162,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
97,1062,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
98,1040,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
99,879,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
100,1001,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
101,699,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
102,745,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
103,698,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
104,734,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
105,637,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
106,635,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
107,595,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
108,587,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
109,503,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
110,450,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
111,472,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
112,534,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
113,390,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
114,404,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
115,349,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
116,338,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
117,372,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
118,323,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
119,229,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
120,237,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
121,245,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
122,287,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
123,236,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
124,220,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
125,210,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
126,174,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
127,230,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
128,142,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
129,154,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
130,139,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
131,171,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
132,150,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
133,140,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
134,116,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
135,113,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
136,109,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
137,115,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
138,75,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
139,95,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
140,101,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
141,83,FUM001.A0101.SG1.1_10M.oral_gc_rl.tsv.gz
36,668,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
37,1246,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
38,1705,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
39,2023,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
40,2209,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
41,2217,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
42,2199,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
43,2205,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
44,2265,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
45,2134,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
46,1970,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
47,2061,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
48,1847,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
49,1759,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
50,1801,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
51,1644,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
52,1613,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
53,1576,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
54,1392,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
55,1358,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
56,1226,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
57,1203,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
58,1208,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
59,1056,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
60,952,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
61,936,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
62,890,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
63,836,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
64,743,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
65,763,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
66,688,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
67,697,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
68,555,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
69,484,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
70,464,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
71,504,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
72,389,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
73,438,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
74,388,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
75,340,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
76,535,FUM001.A0102.SG1.4_10M.oral_gc_rl.tsv.gz
