Length,counts_length,Study
59,111909,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
60,105051,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
61,103019,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
62,99518,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
63,92584,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
64,89913,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
65,86414,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
66,81283,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
67,79151,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
68,77092,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
69,72831,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
70,71231,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
71,69691,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
72,66524,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
73,66016,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
74,69481,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
75,101016,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
76,457025,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
77,52640,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
78,49203,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
79,48161,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
80,46510,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
81,43841,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
82,42711,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
83,41568,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
84,38657,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
85,37261,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
86,36700,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
87,34197,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
88,33716,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
89,32457,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
90,30280,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
91,29865,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
92,29011,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
93,27516,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
94,26635,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
95,25699,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
96,24359,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
97,23757,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
98,22842,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
99,21844,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
100,21030,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
101,20601,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
102,19541,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
103,19132,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
104,18517,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
105,17504,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
106,17012,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
107,16482,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
108,15704,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
109,15318,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
110,15081,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
111,14234,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
112,13824,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
113,13557,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
114,12723,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
115,12389,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
116,12339,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
117,11363,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
118,11160,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
119,10960,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
120,10525,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
121,10083,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
122,10002,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
123,9333,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
124,9236,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
125,9091,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
126,8614,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
127,8337,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
128,8104,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
129,7823,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
130,7739,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
131,7687,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
132,7275,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
133,6994,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
134,7127,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
135,6622,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
136,6593,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
137,6661,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
138,6087,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
139,6251,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
140,6574,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
141,5653,CDM019.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
30,121971,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
31,134792,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
32,145139,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
33,157686,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
34,166137,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
35,174065,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
36,183547,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
37,188539,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
38,189131,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
39,191021,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
40,191638,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
41,191769,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
42,193340,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
43,192089,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
44,189429,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
45,189244,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
46,190029,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
47,186374,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
48,184359,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
49,180104,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
50,174144,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
51,170564,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
52,168383,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
53,162627,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
54,160260,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
55,156392,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
56,151958,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
57,149709,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
58,145180,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
59,139678,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
60,136289,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
61,131305,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
62,126629,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
63,123794,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
64,119480,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
65,115365,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
66,113720,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
67,109678,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
68,105685,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
69,104287,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
70,99778,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
71,96443,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
72,95393,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
73,96051,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
74,108982,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
75,207226,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
76,642998,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
77,77501,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
78,75767,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
79,72650,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
80,69547,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
81,67578,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
82,65425,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
83,62314,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
84,61276,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
85,59199,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
86,57293,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
87,56056,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
88,53441,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
89,51516,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
90,50394,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
91,48557,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
92,45999,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
93,45066,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
94,43917,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
95,42164,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
96,41307,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
97,40086,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
98,38389,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
99,37864,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
100,36161,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
101,34865,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
102,34166,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
103,32772,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
104,31829,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
105,30992,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
106,30012,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
107,28752,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
108,28378,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
109,27492,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
110,26415,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
111,25769,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
112,24474,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
113,23764,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
114,23334,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
115,22784,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
116,21757,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
117,21370,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
118,20426,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
119,19827,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
120,19601,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
121,18912,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
122,18214,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
123,17881,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
124,17135,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
125,16728,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
126,16153,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
127,15605,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
128,15273,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
129,14945,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
130,14671,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
131,14133,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
132,13618,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
133,13495,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
134,12944,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
135,12776,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
136,12522,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
137,12390,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
138,11701,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
139,11947,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
140,11997,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
141,10153,CDM020.A0101_10M.remove30bp_gc_rl.tsv.gz
30,203745,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
31,212556,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
32,217793,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
33,216671,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
34,222833,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
35,227998,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
36,225051,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
37,224898,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
38,224303,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
39,218180,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
40,218377,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
41,216047,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
42,207546,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
43,203016,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
44,200386,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
45,191795,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
46,188529,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
47,183571,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
48,175420,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
49,169381,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
50,164790,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
51,157251,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
52,151480,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
53,146370,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
54,138195,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
55,134628,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
56,130249,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
57,123324,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
58,118710,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
59,114696,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
60,108309,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
61,104146,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
62,100541,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
63,94527,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
64,91103,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
65,87985,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
66,82895,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
67,80199,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
68,77861,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
69,73197,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
70,71481,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
71,69538,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
72,67802,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
73,68339,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
74,72540,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
75,100773,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
76,395943,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
77,50476,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
78,47677,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
79,46402,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
80,44623,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
81,41825,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
82,40499,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
83,39223,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
84,36708,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
85,35369,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
86,34200,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
87,32238,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
88,30868,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
89,29807,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
90,27879,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
91,27181,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
92,26306,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
93,24529,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
94,24124,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
95,23072,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
96,21658,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
97,21004,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
98,20644,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
99,19262,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
100,18570,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
101,17932,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
102,17074,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
103,16364,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
104,15986,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
105,14810,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
106,14818,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
107,14143,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
108,13335,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
109,12951,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
110,12347,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
111,11954,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
112,11519,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
113,11181,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
114,10633,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
115,10234,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
116,10037,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
117,9301,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
118,9109,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
119,8928,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
120,8498,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
121,8293,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
122,8033,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
123,7482,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
124,7311,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
125,7418,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
126,6944,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
127,6698,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
128,6622,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
129,6321,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
130,6192,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
131,5901,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
132,5578,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
133,5406,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
134,5365,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
135,5096,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
136,5083,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
137,5116,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
138,4625,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
139,4800,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
140,5094,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
141,4543,CDM020.A0102.SG1.4_10M.remove30bp_gc_rl.tsv.gz
30,137948,FUM001.A0101_10M.remove30bp_gc_rl.tsv.gz
31,151629,FUM001.A0101_10M.remove30bp_gc_rl.tsv.gz
32,159751,FUM001.A0101_10M.remove30bp_gc_rl.tsv.gz
33,169301,FUM001.A0101_10M.remove30bp_gc_rl.tsv.gz
34,178717,FUM001.A0101_10M.remove30bp_gc_rl.tsv.gz
35,180457,FUM001.A0101_10M.remove30bp_gc_rl.tsv.gz
36,187836,FUM001.A0101_10M.remove30bp_gc_rl.tsv.gz
37,195340,FUM001.A0101_10M.remove30bp_gc_rl.tsv.gz
38,195320,FUM001.A0101_10M.remove30bp_gc_rl.tsv.gz
39,194577,FUM001.A0101_10M.remove30bp_gc_rl.tsv.gz
40,186447,FUM001.A0101_10M.remove30bp_gc_rl.tsv.gz
41,179877,FUM001.A0101_10M.remove30bp_gc_rl.tsv.gz
42,178869,FUM001.A0101_10M.remove30bp_gc_rl.tsv.gz
43,177104,FUM001.A0101_10M.remove30bp_gc_rl.tsv.gz
44,172376,FUM001.A0101_10M.remove30bp_gc_rl.tsv.gz
45,172671,FUM001.A0101_10M.remove30bp_gc_rl.tsv.gz
46,170781,FUM001.A0101_10M.remove30bp_gc_rl.tsv.gz
47,168363,FUM001.A0101_10M.remove30bp_gc_rl.tsv.gz
48,172523,FUM001.A0101_10M.remove30bp_gc_rl.tsv.gz
49,168743,FUM001.A0101_10M.remove30bp_gc_rl.tsv.gz
50,154085,FUM001.A0101_10M.remove30bp_gc_rl.tsv.gz
51,147980,FUM001.A0101_10M.remove30bp_gc_rl.tsv.gz
52,140912,FUM001.A0101_10M.remove30bp_gc_rl.tsv.gz
53,134868,FUM001.A0101_10M.remove30bp_gc_rl.tsv.gz
54,131814,FUM001.A0101_10M.remove30bp_gc_rl.tsv.gz
55,130635,FUM001.A0101_10M.remove30bp_gc_rl.tsv.gz
56,124784,FUM001.A0101_10M.remove30bp_gc_rl.tsv.gz
57,124687,FUM001.A0101_10M.remove30bp_gc_rl.tsv.gz
58,124407,FUM001.A0101_10M.remove30bp_gc_rl.tsv.gz
59,121251,FUM001.A0101_10M.remove30bp_gc_rl.tsv.gz
60,114032,FUM001.A0101_10M.remove30bp_gc_rl.tsv.gz
61,106718,FUM001.A0101_10M.remove30bp_gc_rl.tsv.gz
62,100399,FUM001.A0101_10M.remove30bp_gc_rl.tsv.gz
63,99475,FUM001.A0101_10M.remove30bp_gc_rl.tsv.gz
64,95335,FUM001.A0101_10M.remove30bp_gc_rl.tsv.gz
65,90371,FUM001.A0101_10M.remove30bp_gc_rl.tsv.gz
66,88836,FUM001.A0101_10M.remove30bp_gc_rl.tsv.gz
67,89187,FUM001.A0101_10M.remove30bp_gc_rl.tsv.gz
68,87728,FUM001.A0101_10M.remove30bp_gc_rl.tsv.gz
69,90949,FUM001.A0101_10M.remove30bp_gc_rl.tsv.gz
70,86062,FUM001.A0101_10M.remove30bp_gc_rl.tsv.gz
71,78401,FUM001.A0101_10M.remove30bp_gc_rl.tsv.gz
72,76221,FUM001.A0101_10M.remove30bp_gc_rl.tsv.gz
73,80578,FUM001.A0101_10M.remove30bp_gc_rl.tsv.gz
74,99758,FUM001.A0101_10M.remove30bp_gc_rl.tsv.gz
75,223133,FUM001.A0101_10M.remove30bp_gc_rl.tsv.gz
76,849786,FUM001.A0101_10M.remove30bp_gc_rl.tsv.gz
77,61460,FUM001.A0101_10M.remove30bp_gc_rl.tsv.gz
78,62786,FUM001.A0101_10M.remove30bp_gc_rl.tsv.gz
