Length,counts_length,Study
79,12860,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
80,12497,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
81,11456,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
82,11339,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
83,11054,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
84,10452,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
85,10296,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
86,10067,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
87,9316,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
88,8955,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
89,8887,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
90,8344,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
91,8332,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
92,8111,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
93,7607,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
94,7506,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
95,7176,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
96,6723,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
97,6741,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
98,6540,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
99,6358,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
100,6000,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
101,5820,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
102,5560,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
103,5412,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
104,5342,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
105,5065,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
106,4991,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
107,4910,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
108,4421,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
109,4428,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
110,4372,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
111,4035,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
112,4004,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
113,3972,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
114,3735,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
115,3561,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
116,3496,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
117,3416,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
118,3303,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
119,3231,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
120,3114,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
121,2897,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
122,2880,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
123,2834,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
124,2756,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
125,2666,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
126,2594,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
127,2483,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
128,2487,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
129,2304,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
130,2250,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
131,2201,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
132,2186,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
133,2184,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
134,2096,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
135,1995,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
136,1955,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
137,1936,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
138,1704,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
139,1685,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
140,1715,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
141,1399,CDM019.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
36,5551,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
37,10735,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
38,15209,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
39,19228,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
40,22643,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
41,24231,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
42,26351,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
43,27991,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
44,28705,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
45,30027,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
46,31534,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
47,32136,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
48,32250,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
49,32470,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
50,32211,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
51,32462,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
52,32751,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
53,32369,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
54,32955,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
55,31961,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
56,32029,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
57,32072,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
58,31634,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
59,31006,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
60,30787,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
61,29557,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
62,28897,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
63,28468,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
64,28101,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
65,27511,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
66,27741,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
67,27123,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
68,25801,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
69,25821,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
70,25366,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
71,25395,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
72,27258,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
73,30647,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
74,27743,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
75,52343,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
76,168510,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
77,20746,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
78,20385,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
79,19524,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
80,19142,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
81,17978,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
82,17824,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
83,17177,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
84,16912,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
85,16628,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
86,15976,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
87,15851,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
88,14820,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
89,14255,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
90,14130,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
91,13696,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
92,13002,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
93,13134,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
94,12779,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
95,11992,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
96,11927,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
97,11659,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
98,11257,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
99,11259,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
100,10716,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
101,10189,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
102,9932,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
103,9405,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
104,9411,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
105,9208,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
106,9062,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
107,8555,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
108,8412,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
109,8164,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
110,7825,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
111,7737,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
112,7461,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
113,7229,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
114,7078,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
115,6916,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
116,6536,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
117,6428,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
118,6258,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
119,6062,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
120,5970,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
121,5820,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
122,5637,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
123,5420,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
124,5252,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
125,5188,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
126,4999,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
127,4939,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
128,4676,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
129,4593,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
130,4441,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
131,4262,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
132,4230,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
133,4155,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
134,4097,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
135,3943,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
136,3903,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
137,3809,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
138,3625,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
139,3520,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
140,3506,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
141,2919,CDM020.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
36,8293,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
37,15440,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
38,21163,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
39,25495,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
40,30058,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
41,31707,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
42,31768,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
43,32611,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
44,33253,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
45,33099,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
46,33853,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
47,34054,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
48,32825,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
49,33060,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
50,33192,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
51,32297,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
52,31780,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
53,31188,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
54,30152,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
55,29401,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
56,28788,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
57,27677,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
58,27089,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
59,27030,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
60,25827,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
61,24868,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
62,23929,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
63,22939,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
64,22583,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
65,22138,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
66,21113,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
67,20466,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
68,19789,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
69,18872,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
70,18579,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
71,18932,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
72,19826,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
73,25260,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
74,16879,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
75,20819,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
76,87806,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
77,13924,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
78,12981,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
79,13095,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
80,12778,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
81,11546,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
82,11264,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
83,10943,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
84,10405,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
85,10122,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
86,9806,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
87,9427,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
88,8844,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
89,8572,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
90,8188,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
91,8019,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
92,7943,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
93,7423,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
94,7131,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
95,6881,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
96,6401,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
97,6242,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
98,6122,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
99,5794,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
100,5681,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
101,5324,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
102,5122,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
103,4959,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
104,4854,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
105,4568,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
106,4617,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
107,4415,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
108,4142,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
109,4045,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
110,3888,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
111,3696,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
112,3712,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
113,3556,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
114,3385,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
115,3268,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
116,3199,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
117,2990,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
118,2915,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
119,2807,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
120,2742,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
121,2676,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
122,2646,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
123,2358,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
124,2408,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
125,2344,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
126,2290,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
127,2151,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
128,2130,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
129,2000,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
130,2029,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
131,1853,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
132,1831,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
133,1788,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
134,1774,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
135,1726,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
136,1643,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
137,1664,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
138,1413,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
139,1348,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
140,1379,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
141,1218,CDM020.A0102.SG1.4_5M.classified_gc_rl.tsv.gz
36,6921,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
37,13564,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
38,18190,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
39,22818,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
40,26608,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
41,26872,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
42,28930,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
43,30289,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
44,29211,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
45,30111,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
46,30588,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
47,28679,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
48,29115,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
49,28915,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
50,27266,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
51,28149,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
52,27636,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
53,25814,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
54,26212,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
55,24794,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
56,23247,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
57,23294,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
58,22472,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
59,20939,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
60,21183,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
61,19817,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
62,18609,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
63,18553,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
64,17896,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
65,16900,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
66,16569,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
67,16194,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
68,14398,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
69,14692,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
70,14298,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
71,13008,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
72,12968,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
73,12884,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
74,11984,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
75,12922,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
76,23956,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
77,9705,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
78,9769,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
79,9201,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
80,8476,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
81,8066,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
82,7889,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
83,7054,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
84,7257,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
85,6874,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
86,6421,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
87,6384,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
88,5845,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
89,5311,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
90,5279,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
91,5057,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
92,4820,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
93,4642,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
94,4522,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
95,3960,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
96,3991,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
97,3783,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
98,3475,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
99,3479,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
100,3269,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
101,2931,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
102,2867,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
103,2715,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
104,2563,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
105,2685,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
106,2453,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
107,2272,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
108,2182,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
109,2082,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
110,1911,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
111,1869,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
112,1840,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
113,1711,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
114,1644,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
115,1509,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
116,1406,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
117,1363,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
118,1367,FUM002.A0101.SG1.1_5M.classified_gc_rl.tsv.gz
