Species	BAN001.A0101.SG1.1_5M	BAN001.A0101.SG1.1_5M_over50bp	BAN001.A0101.SG1.1_5M_under50bp	BAN001.A0102.SG1.4_5M	BAN001.A0102.SG1.4_5M_over50bp	BAN001.A0102.SG1.4_5M_under50bp	CDM019.A0101.SG1.1_5M	CDM019.A0101.SG1.1_5M_over50bp	CDM019.A0101.SG1.1_5M_under50bp	CDM019.A0102.SG1.4_5M	CDM019.A0102.SG1.4_5M_over50bp	CDM019.A0102.SG1.4_5M_under50bp	CDM020.A0101.SG1.1_5M	CDM020.A0101.SG1.1_5M_over50bp	CDM020.A0101.SG1.1_5M_under50bp	CDM020.A0102.SG1.4_5M	CDM020.A0102.SG1.4_5M_over50bp	CDM020.A0102.SG1.4_5M_under50bp	FUM002.A0101.SG1.1_5M	FUM002.A0101.SG1.1_5M_over50bp	FUM002.A0101.SG1.1_5M_under50bp	FUM002.A0102.SG1.5_5M	FUM002.A0102.SG1.5_5M_over50bp	FUM002.A0102.SG1.5_5M_under50bp	FUM003.A0101.SG1.1_5M	FUM003.A0101.SG1.1_5M_over50bp	FUM003.A0101.SG1.1_5M_under50bp	FUM003.A0102.SG1.4_5M	FUM003.A0102.SG1.4_5M_over50bp	FUM003.A0102.SG1.4_5M_under50bp	GDN001.A0101.SG1.1_5M	GDN001.A0101.SG1.1_5M_over50bp	GDN001.A0101.SG1.1_5M_under50bp	GDN001.A0102.SG1.3_5M	GDN001.A0102.SG1.3_5M_over50bp	GDN001.A0102.SG1.3_5M_under50bp	GOY005.A0101.SG1.2_5M	GOY005.A0101.SG1.2_5M_over50bp	GOY005.A0101.SG1.2_5M_under50bp	GOY005.A0103.SG1.4_5M	GOY005.A0103.SG1.4_5M_over50bp	GOY005.A0103.SG1.4_5M_under50bp	GOY006.A0101.SG1.2_5M	GOY006.A0101.SG1.2_5M_over50bp	GOY006.A0101.SG1.2_5M_under50bp	GOY006.A0102.SG1.5_5M	GOY006.A0102.SG1.5_5M_over50bp	GOY006.A0102.SG1.5_5M_under50bp	PES001.B0101.SG1.3_5M	PES001.B0101.SG1.3_5M_over50bp	PES001.B0101.SG1.3_5M_under50bp	PES001.B0102.SG1.5_5M	PES001.B0102.SG1.5_5M_over50bp	PES001.B0102.SG1.5_5M_under50bp	VLD001.A0101.SG1.1_5M	VLD001.A0101.SG1.1_5M_over50bp	VLD001.A0101.SG1.1_5M_under50bp	VLD001.A0102.SG1.2_5M	VLD001.A0102.SG1.2_5M_over50bp	VLD001.A0102.SG1.2_5M_under50bp
Saccharimonas sp013333625	0	0	0	0	0	0	2704	2354	350	2667	2052	615	1386	1213	173	1453	1159	294	526	343	183	686	416	270	53	35	18	46	25	21	284	245	39	190	117	73	89	63	26	67	44	23	337	265	72	236	136	100	427	364	63	511	388	123	87	49	38	34	14	20
Saccharimonas sp013333645	0	0	0	0	0	0	75	70	0	67	53	14	33	28	0	36	30	0	112	83	29	88	48	40	0	0	0	0	0	0	59	52	0	32	20	12	78	49	29	25	0	16	126	85	41	75	40	35	21	19	0	23	21	0	182	140	42	147	79	68
Saccharimonas sp013333795	0	0	0	0	0	0	2384	2068	316	2537	2040	497	1243	1083	160	1363	1087	276	69	48	21	73	48	25	0	0	0	11	0	0	289	244	45	228	139	89	34	30	0	15	0	0	169	130	39	120	66	54	305	256	49	301	223	78	221	160	61	169	104	65
Saccharimonas sp013333845	0	0	0	0	0	0	3221	2835	386	4064	3221	843	1342	1161	181	1510	1200	310	80	53	27	77	50	27	0	0	0	0	0	0	213	182	31	169	96	73	44	30	14	21	0	12	233	175	58	177	100	77	392	347	45	466	346	120	23	11	12	26	10	16
Saccharimonas sp015257605	0	0	0	0	0	0	2459	2188	271	2678	2073	605	1171	1028	143	1227	979	248	82	48	34	69	46	23	0	0	0	10	0	0	262	203	59	197	124	73	27	18	0	14	0	0	158	116	42	103	68	35	285	245	40	276	196	80	59	35	24	42	12	30
Saccharimonas sp015257665	0	0	0	0	0	0	55	47	0	60	49	11	42	33	0	41	31	10	335	229	106	258	145	113	37	25	12	26	15	11	32	28	0	18	0	11	164	102	62	73	30	43	191	132	59	126	71	55	48	42	0	42	33	0	60	44	16	27	15	12
Saccharimonas sp018127705	0	0	0	0	0	0	133	114	19	166	133	33	63	54	0	121	95	26	18	13	0	28	15	13	0	0	0	0	0	0	18	16	0	35	21	14	0	0	0	0	0	0	18	13	0	0	0	0	24	21	0	34	30	0	11	0	0	14	0	0
Saccharimonas sp905365145	0	0	0	0	0	0	2877	2530	347	3087	2432	655	1499	1311	188	1550	1241	309	143	85	58	150	89	61	29	19	10	28	13	15	511	425	86	472	281	191	64	45	19	33	17	16	274	202	72	159	93	66	421	365	56	412	310	102	63	41	22	54	25	29
Saccharimonas sp905371595	0	0	0	0	0	0	2751	2393	358	3009	2372	637	1371	1194	177	1479	1194	285	142	95	47	174	96	78	11	0	0	20	10	10	305	260	45	249	145	104	51	30	21	33	18	15	237	174	63	160	104	56	294	253	41	311	224	87	67	38	29	46	23	23
Saccharimonas sp905371715	0	0	0	0	0	0	33	28	0	71	55	16	121	98	23	129	98	31	41	21	20	55	33	22	0	0	0	0	0	0	32	26	0	49	32	17	11	0	0	0	0	0	51	39	12	31	19	12	13	0	0	19	14	0	0	0	0	0	0	0
Saccharimonas sp905372095	0	0	0	0	0	0	3950	3463	487	4384	3438	946	1801	1572	229	1895	1495	400	110	66	44	129	80	49	19	12	0	16	0	0	341	283	58	347	203	144	50	30	20	27	10	17	297	217	80	204	121	83	381	320	61	382	283	99	63	38	25	66	34	32
Saccharimonas sp905372275	0	0	0	0	0	0	3073	2692	381	3167	2478	689	1641	1415	226	1708	1367	341	114	75	39	117	75	42	14	0	0	20	12	0	542	461	81	503	313	190	63	45	18	40	19	21	339	257	82	259	146	113	377	331	46	348	244	104	74	41	33	59	30	29
Saccharimonas sp905373835	0	0	0	0	0	0	41	35	0	51	41	10	35	32	0	46	40	0	93	58	35	81	44	37	10	0	0	0	0	0	39	30	0	12	0	0	107	71	36	47	26	21	144	97	47	93	51	42	13	12	0	20	15	0	0	0	0	0	0	0
Saccharopolyspora dendranthemae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	31	0	0	0	0	1223	790	433	474	235	239	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Selenomonas sp905372355	0	0	0	0	0	0	972	826	146	737	524	213	118	98	20	83	59	24	32	19	13	22	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	13	0	0	0	0	37	30	0	35	23	12	0	0	0	0	0	0
Selenomonas sp905373085	0	0	0	0	0	0	801	674	127	633	454	179	137	117	20	91	71	20	24	13	11	26	13	13	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	10	0	0	15	13	0	13	0	0	39	34	0	27	23	0	16	13	0	0	0	0
Selenomonas sputigena	0	0	0	0	0	0	1879	1576	303	1424	1017	407	203	162	41	164	117	47	41	24	17	36	15	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	19	0	18	0	0	46	36	10	39	23	16	15	0	0	12	0	0
Shewanella bicestrii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1057	937	120	296	232	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shewanella decolorationis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	558	501	57	148	116	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shewanella sp000203935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1373	1207	166	442	318	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slackia exigua	0	0	0	0	0	0	4211	3553	658	2245	1551	694	858	700	158	482	345	137	132	68	64	122	46	76	0	0	0	0	0	0	18	15	0	11	0	0	0	0	0	0	0	0	16	10	0	12	0	0	274	190	84	209	112	97	1655	795	860	1121	347	774
Sphaerotilus sp013294065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550	506	44	402	259	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphingobacterium kitahiroshimense	353	263	90	550	228	322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	79	0	192	168	24	16	11	0	14	0	0
Sphingobacterium sp001586775	0	0	0	911	685	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphingobium xenophagum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1093	993	100	626	434	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Spirillospora cremea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	18	0	0	0	0	77	72	0	26	24	0	15	13	0	0	0	0	25	24	0	0	0	0	365	362	0	84	83	0	0	0	0	0	0	0	92	83	0	24	19	0
Staphylococcus capitis	63	42	21	170	69	101	0	0	0	0	0	0	0	0	0	0	0	0	27	23	0	95	76	19	1199	1054	145	2336	1787	549	30	30	0	60	41	19	110	102	0	62	42	20	257	229	28	357	275	82	102	101	0	237	213	24	165	127	38	289	153	136
Staphylococcus epidermidis	50	43	0	210	89	121	0	0	0	0	0	0	0	0	0	0	0	0	86	80	0	313	263	50	2110	1967	143	4348	3502	846	113	102	11	82	46	36	272	257	15	186	144	42	376	348	28	487	374	113	30	28	0	100	91	0	753	617	136	1257	701	556
Staphylococcus equorum	139	117	22	175	81	94	0	0	0	0	0	0	0	0	0	0	0	0	67	63	0	212	179	33	569	533	36	782	641	141	0	0	0	0	0	0	17	14	0	16	10	0	33	32	0	74	62	12	0	0	0	0	0	0	46	31	15	51	27	24
Staphylococcus haemolyticus	22	19	0	37	23	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	11	0	257	229	28	451	364	87	0	0	0	15	12	0	23	21	0	0	0	0	27	26	0	15	12	0	0	0	0	25	21	0	12	0	0	22	15	0
Staphylococcus hominis	36	25	11	94	36	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	15	0	1387	1267	120	2784	2257	527	25	22	0	19	13	0	119	116	0	71	60	11	63	61	0	68	53	15	0	0	0	39	34	0	78	62	16	173	96	77
Staphylococcus pseudoxylosus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	15	0	56	45	11	130	113	17	190	165	25	0	0	0	0	0	0	0	0	0	0	0	0	150	121	29	193	136	57	0	0	0	0	0	0	11	0	0	0	0	0
Staphylococcus saccharolyticus	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	29	23	0	233	218	15	420	313	107	0	0	0	13	0	0	90	85	0	19	16	0	19	19	0	15	14	0	0	0	0	0	0	0	143	111	32	294	162	132
Staphylococcus xylosus	0	0	0	13	10	0	0	0	0	0	0	0	0	0	0	0	0	0	234	220	14	578	503	75	1860	1761	99	2446	2022	424	0	0	0	0	0	0	220	208	12	166	135	31	12	10	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
Streptococcus anginosus	0	0	0	0	0	0	422	353	69	877	670	207	147	126	21	322	258	64	47	24	23	66	36	30	11	10	0	24	17	0	0	0	0	0	0	0	39	20	19	44	23	21	33	24	0	55	23	32	204	184	20	251	197	54	26	23	0	28	21	0
Streptococcus australis	0	0	0	0	0	0	43	38	0	67	56	11	72	51	21	117	85	32	24	13	11	43	27	16	0	0	0	0	0	0	0	0	0	0	0	0	33	12	21	46	16	30	28	20	0	43	19	24	40	40	0	65	48	17	20	13	0	15	11	0
Streptococcus constellatus	0	0	0	0	0	0	4456	3805	651	8288	6464	1824	201	169	32	411	318	93	76	51	25	147	85	62	45	31	14	39	24	15	0	0	0	0	0	0	86	58	28	72	33	39	103	66	37	149	92	57	405	370	35	512	390	122	62	49	13	77	41	36
Streptococcus cristatus	0	0	0	11	0	0	2148	1856	292	3378	2617	761	3254	2677	577	4881	3850	1031	1045	664	381	1433	848	585	665	446	219	575	300	275	0	0	0	0	0	0	1476	965	511	1294	653	641	1263	905	358	1258	717	541	8302	7516	786	7878	6153	1725	814	571	243	770	431	339
Streptococcus gordonii	0	0	0	0	0	0	269	226	43	613	471	142	1221	1022	199	1994	1544	450	160	97	63	228	138	90	298	210	88	276	150	126	10	10	0	0	0	0	639	410	229	678	335	343	1077	728	349	1413	739	674	3029	2757	272	3102	2447	655	128	99	29	108	59	49
Streptococcus intermedius	0	0	0	0	0	0	449	381	68	881	684	197	63	51	12	129	99	30	32	21	11	40	28	12	57	42	15	64	44	20	0	0	0	0	0	0	93	63	30	85	41	44	62	47	15	95	51	44	526	474	52	639	522	117	22	13	0	24	0	15
Streptococcus lactarius	0	0	0	0	0	0	43	36	0	56	42	14	65	50	15	103	76	27	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	11	0	0	16	0	0	78	55	23	83	57	26	89	85	0	107	84	23	0	0	0	0	0	0
Streptococcus massiliensis	0	0	0	0	0	0	23	18	0	58	45	13	32	24	0	90	66	24	24	15	0	40	29	11	23	17	0	14	0	0	0	0	0	0	0	0	44	28	16	51	26	25	54	41	13	36	24	12	161	145	16	187	140	47	19	13	0	19	15	0
Streptococcus oralis	0	0	0	0	0	0	0	0	0	0	0	0	64	56	0	141	114	27	10	0	0	18	13	0	11	0	0	19	10	0	0	0	0	0	0	0	27	23	0	49	26	23	26	21	0	27	17	10	146	132	14	183	149	34	0	0	0	0	0	0
Streptococcus oricebi	0	0	0	0	0	0	0	0	0	0	0	0	20	16	0	31	24	0	21	0	13	22	11	11	24	16	0	31	12	19	0	0	0	0	0	0	30	17	13	42	18	24	34	25	0	41	22	19	200	169	31	203	148	55	0	0	0	0	0	0
Streptococcus panodentis	0	0	0	0	0	0	18	13	0	46	30	16	123	102	21	231	176	55	125	90	35	114	75	39	164	112	52	192	112	80	0	0	0	0	0	0	350	223	127	332	187	145	220	156	64	221	126	95	1830	1676	154	1955	1515	440	58	35	23	34	25	0
Streptococcus sanguinis	0	0	0	0	0	0	798	662	136	1190	910	280	12484	10751	1733	18122	14523	3599	2762	1830	932	3729	2321	1408	5784	3931	1853	5441	3021	2420	28	25	0	25	17	0	11199	7522	3677	10071	5137	4934	6375	4844	1531	5659	3305	2354	63116	58613	4503	58985	47709	11276	1095	830	265	770	438	332
Streptococcus sinensis	0	0	0	0	0	0	12350	10749	1601	20032	15998	4034	12457	10635	1822	20164	16125	4039	4914	3262	1652	7583	4739	2844	394	261	133	384	206	178	44	40	0	30	23	0	2167	1423	744	2092	1058	1034	4887	3635	1252	4904	2785	2119	20250	18706	1544	20916	16684	4232	5014	3691	1323	4177	2363	1814
Streptococcus sp000220065	0	0	0	0	0	0	61	53	0	79	57	22	785	621	164	1389	1072	317	76	48	28	104	62	42	139	92	47	112	70	42	0	0	0	0	0	0	226	138	88	251	134	117	163	108	55	200	102	98	1417	1297	120	1412	1113	299	43	30	13	25	13	12
Streptococcus sp902460355	0	0	0	0	0	0	206	175	31	313	228	85	316	245	71	460	352	108	107	74	33	160	89	71	75	43	32	74	35	39	0	0	0	0	0	0	171	112	59	171	82	89	150	118	32	164	91	73	1116	1021	95	1058	841	217	99	66	33	63	29	34
Streptococcus sp905221295	0	0	0	0	0	0	60	43	17	104	83	21	205	167	38	335	251	84	12	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	12	10	23	0	15	11	0	0	22	10	12	28	22	0	55	39	16	0	0	0	10	0	0
Streptococcus sp905372115	0	0	0	0	0	0	109	87	22	150	111	39	2252	1942	310	3239	2600	639	285	188	97	398	248	150	649	447	202	585	331	254	0	0	0	0	0	0	1256	859	397	1076	547	529	766	562	204	642	367	275	7235	6674	561	6596	5352	1244	121	97	24	79	40	39
Streptococcus thermophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	10	0	0	58	52	0	79	55	24	0	0	0	0	0	0	307	286	21	105	81	24	35	29	0	39	28	11	15	13	0	42	33	0	20	20	0	22	0	13
Streptomyces actuosus	7129	6154	975	9358	6096	3262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	18	0	0	0	0	306	273	33	212	160	52	0	0	0	16	11	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces mutabilis	886	677	209	1239	633	606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	10	0	38	37	0	80	63	17	17	17	0	0	0	0	49	39	10	30	26	0	18	18	0	34	25	0	0	0	0	0	0	0	12	0	0	15	0	0
Streptomyces sp001428885	340	289	51	347	256	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TA-21 sp014523495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1351	1236	115	1858	1473	385	106	102	0	79	62	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	16	0	41	21	20
Tannerella forsythia	0	0	0	0	0	0	12685	10298	2387	12580	9014	3566	9306	7565	1741	9529	7103	2426	218	90	128	323	127	196	17	11	0	13	0	0	174	72	102	282	93	189	872	432	440	775	310	465	892	501	391	991	408	583	358	218	140	610	313	297	52	23	29	63	12	51
Tannerella sp002890585	0	0	0	0	0	0	1737	1466	271	1210	879	331	1828	1479	349	1213	903	310	13	10	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	124	106	98	43	55	129	78	51	98	44	54	106	76	30	96	51	45	0	0	0	0	0	0
Tannerella sp003033925	0	0	0	0	0	0	4003	3259	744	2958	2081	877	16814	13815	2999	11281	8119	3162	53	25	28	71	30	41	22	14	0	17	0	12	0	0	0	0	0	0	1570	933	637	753	342	411	756	439	317	563	279	284	695	527	168	575	317	258	22	17	0	0	0	0
Tepidiphilus succinatimandens	115	82	33	41	22	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	11	0	21	14	0	0	0	0	16	0	0	0	0	0	0	0	0	365	285	80	163	89	74	0	0	0	0	0	0	10	0	0	0	0	0
Thiomicrorhabdus sp013391695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	689	619	70	515	360	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Treponema B denticola	0	0	0	0	0	0	2619	2174	445	5717	4372	1345	1987	1636	351	3935	3071	864	36	19	17	112	46	66	11	0	0	10	0	0	145	91	54	409	212	197	63	34	29	79	35	44	131	84	47	210	95	115	348	289	59	812	526	286	133	99	34	148	79	69
Treponema B putidum	0	0	0	0	0	0	351	277	74	817	598	219	405	321	84	908	690	218	0	0	0	13	0	0	0	0	0	0	0	0	27	15	12	64	36	28	10	0	0	21	10	11	20	14	0	36	15	21	39	30	0	111	71	40	20	13	0	23	0	15
Treponema B sp905372345	0	0	0	0	0	0	365	294	71	754	566	188	289	230	59	529	418	111	0	0	0	16	0	0	0	0	0	0	0	0	24	19	0	74	38	36	0	0	0	17	0	10	21	11	10	30	18	12	35	26	0	87	59	28	12	0	0	18	0	11
Treponema C lecithinolyticum	0	0	0	0	0	0	143	107	36	170	123	47	155	115	40	214	148	66	0	0	0	0	0	0	0	0	0	0	0	0	19	11	0	49	14	35	0	0	0	0	0	0	10	0	0	0	0	0	14	13	0	22	17	0	0	0	0	0	0	0
Treponema C maltophilum	0	0	0	0	0	0	1158	918	240	1249	881	368	1076	882	194	1067	761	306	43	22	21	43	17	26	0	0	0	0	0	0	81	67	14	74	37	37	48	33	15	23	0	15	63	35	28	58	25	33	285	237	48	342	216	126	50	26	24	35	14	21
Treponema C sp905372025	0	0	0	0	0	0	1500	1175	325	1696	1196	500	1152	926	226	1221	890	331	41	21	20	51	27	24	0	0	0	0	0	0	237	163	74	286	136	150	69	35	34	51	19	32	94	57	37	82	37	45	306	235	71	398	245	153	49	34	15	29	10	19
Treponema D buccale	0	0	0	0	0	0	1237	1015	222	1223	850	373	565	445	120	522	365	157	17	0	0	20	0	13	0	0	0	0	0	0	99	79	20	137	57	80	35	18	17	30	12	18	68	45	23	51	24	27	251	193	58	287	160	127	56	38	18	49	24	25
Treponema D paredis	0	0	0	0	0	0	1536	1229	307	1504	1061	443	1486	1170	316	1410	1010	400	43	17	26	42	14	28	0	0	0	0	0	0	142	111	31	152	75	77	96	44	52	77	31	46	117	79	38	113	67	46	422	301	121	490	314	176	69	39	30	47	19	28
Treponema D parvum	0	0	0	0	0	0	218	170	48	378	275	103	183	148	35	246	177	69	0	0	0	11	0	0	0	0	0	0	0	0	13	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	38	0	67	43	24	34	26	0	17	0	0
Treponema D socranskii	0	0	0	0	0	0	2061	1640	421	2130	1488	642	920	714	206	909	645	264	15	0	0	0	0	0	0	0	0	0	0	0	62	40	22	100	62	38	21	13	0	21	0	15	45	31	14	34	17	17	154	112	42	172	99	73	35	22	13	34	14	20
Treponema D sp014334325	0	0	0	0	0	0	788	650	138	734	534	200	660	518	142	601	449	152	10	0	0	0	0	0	0	0	0	0	0	0	37	35	0	36	22	14	21	16	0	17	0	13	25	19	0	22	0	14	101	80	21	111	66	45	25	18	0	19	0	11
Treponema D sp014334335	0	0	0	0	0	0	190	139	51	333	231	102	120	90	30	165	124	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0
Treponema sp000775995	0	0	0	0	0	0	309	246	63	452	334	118	429	350	79	523	398	125	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	15	11	0	21	0	12	19	0	14	24	14	10	33	17	16	15	13	0	39	27	12	0	0	0	0	0	0
Tropicimonas sabulilitoris	621	502	119	174	97	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	65	0	19	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBA1181 sp900769555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	478	455	23	942	849	93	0	0	0	0	0	0	0	0	0	0	0	0
UBA412 sp002495685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	282	30	765	599	166	0	0	0	13	0	0	0	0	0	12	0	0	10	10	0	26	18	0	0	0	0	0	0	0
Veillonella sp900757715	0	0	0	0	0	0	10	0	0	31	20	11	0	0	0	16	12	0	0	0	0	0	0	0	15	0	0	10	0	0	0	0	0	0	0	0	145	83	62	193	76	117	96	56	40	116	61	55	38	32	0	86	67	19	0	0	0	11	0	0
W11650 sp002999035	0	0	0	0	0	0	7922	6186	1736	9034	6439	2595	5747	4463	1284	6706	4875	1831	198	98	100	323	152	171	0	0	0	22	0	17	32	21	11	96	50	46	295	153	142	261	110	151	465	287	178	579	277	302	173	131	42	276	194	82	63	43	20	66	30	36
W11650 sp003858485	0	0	0	0	0	0	109	90	19	217	180	37	68	55	13	191	159	32	24	16	0	58	35	23	0	0	0	0	0	0	111	75	36	262	147	115	20	16	0	26	11	15	51	38	13	91	53	38	31	29	0	52	37	15	32	28	0	34	24	10
W5053 sp000467935	0	0	0	0	0	0	6571	5549	1022	14413	11224	3189	2608	2043	565	4881	3656	1225	261	169	92	589	347	242	22	12	10	29	12	17	1863	1215	648	4498	2318	2180	114	75	39	147	69	78	593	421	172	978	474	504	841	712	129	1701	1232	469	138	89	49	244	116	128
WRIP01 sp012520915	0	0	0	0	0	0	387	314	73	921	679	242	62	54	0	190	151	39	127	89	38	226	134	92	10	0	0	0	0	0	12	10	0	46	24	22	12	11	0	0	0	0	47	39	0	57	36	21	71	63	0	95	68	27	0	0	0	0	0	0
Xylophilus sp016428875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	448	426	22	329	269	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zoogloea sp002028455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4875	4246	629	4186	2810	1376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	0	11	10	0	21	17	0	15	10	0
