Length,counts_length,Study
50,35355,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
51,36012,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
52,36370,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
53,36256,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
54,36783,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
55,34777,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
56,34900,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
57,35304,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
58,35163,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
59,34445,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
60,34397,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
61,32151,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
62,31675,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
63,31778,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
64,30903,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
65,30352,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
66,30803,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
67,30213,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
68,27417,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
69,27279,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
70,26795,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
71,26725,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
72,28564,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
73,31859,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
74,28533,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
75,49939,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
76,155644,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
77,21648,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
78,21370,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
79,20896,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
80,20493,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
81,18834,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
82,18422,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
83,17798,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
84,17748,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
85,17256,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
86,16859,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
87,16781,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
88,15448,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
89,14911,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
90,14851,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
91,14398,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
92,13737,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
93,13739,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
94,13502,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
95,12403,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
96,12327,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
97,12001,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
98,11551,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
99,11571,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
100,11238,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
101,10368,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
102,10192,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
103,9599,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
104,9492,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
105,9318,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
106,9306,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
107,8879,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
108,8289,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
109,8238,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
110,8033,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
111,7814,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
112,7397,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
113,7354,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
114,7246,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
115,6717,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
116,6486,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
117,6468,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
118,6284,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
119,5961,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
120,5894,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
121,5595,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
122,5519,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
123,5329,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
124,5076,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
125,4979,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
126,4883,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
127,4849,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
128,4455,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
129,4434,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
130,4217,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
131,4190,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
132,4096,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
133,4029,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
134,4099,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
135,3715,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
136,3676,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
137,3575,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
138,3387,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
139,3364,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
140,3313,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
141,2752,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
36,23942,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
37,44890,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
38,62323,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
39,75715,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
40,89337,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
41,90470,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
42,93111,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
43,96417,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
44,99316,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
45,99868,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
46,102127,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
47,103028,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
48,98053,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
49,98187,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
50,98951,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
51,96989,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
52,96597,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
53,95122,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
54,92040,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
55,87118,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
56,86609,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
57,83696,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
58,82305,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
59,81668,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
60,78478,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
61,74065,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
62,72184,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
63,69542,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
64,68180,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
65,66667,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
66,63885,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
67,63019,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
68,56898,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
69,54433,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
70,54001,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
71,54143,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
72,57646,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
73,72765,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
74,49006,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
75,59582,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
76,244168,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
77,40501,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
78,38617,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
79,37815,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
80,36916,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
81,33235,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
82,32709,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
83,31563,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
84,29773,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
85,29487,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
86,28696,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
87,27703,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
88,25304,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
89,24491,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
90,23404,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
91,23173,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
92,22610,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
93,21457,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
94,20984,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
95,19716,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
96,18467,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
97,18042,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
98,17668,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
99,16943,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
100,16605,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
101,15116,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
102,14663,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
103,14137,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
104,13840,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
105,13110,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
106,12761,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
107,12498,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
108,11556,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
109,11381,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
110,10931,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
111,10506,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
112,10375,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
113,10162,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
114,9601,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
115,9199,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
116,8679,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
117,8406,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
118,8306,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
119,8222,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
120,7716,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
121,7473,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
122,7284,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
123,6749,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
124,6678,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
125,6606,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
126,6437,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
127,6164,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
128,5818,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
129,5578,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
130,5639,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
131,5270,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
132,5035,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
133,5028,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
134,4858,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
135,4540,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
136,4578,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
137,4523,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
138,4046,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
139,3916,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
140,4002,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
141,3388,CDM020.A0102.SG1.4.oral_gc_rl.tsv.gz
36,7004,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
37,14240,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
38,19250,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
39,23669,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
40,27851,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
41,26425,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
42,28138,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
43,29244,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
44,29960,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
45,30187,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
46,29852,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
47,29279,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
48,27309,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
49,27781,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
50,27297,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
51,27007,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
52,25829,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
53,24658,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
54,24295,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
55,22229,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
56,21972,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
57,21237,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
58,19896,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
59,18867,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
60,18482,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
61,16464,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
62,15133,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
63,15499,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
64,14804,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
65,13634,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
66,13676,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
67,12726,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
68,10484,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
69,10651,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
70,10295,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
71,9666,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
72,8987,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
73,8600,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
74,8372,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
75,8177,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
76,13442,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
77,6415,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
78,6063,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
79,6081,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
80,5268,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
81,4944,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
82,4660,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
83,4034,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
84,4072,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
85,4243,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
86,3788,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
87,3766,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
88,2856,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
89,3044,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
90,2941,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
91,2734,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
92,2461,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
93,2111,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
94,2141,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
95,2000,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
96,2017,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
97,1824,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
98,1803,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
99,1483,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
100,1696,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
101,1218,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
102,1324,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
103,1176,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
104,1229,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
105,1096,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
106,1076,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
107,1010,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
108,1006,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
109,881,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
110,743,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
111,818,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
112,897,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
113,658,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
114,697,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
115,588,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
116,558,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
117,658,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
118,505,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
119,412,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
120,440,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
121,420,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
122,460,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
123,413,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
124,390,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
125,347,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
126,307,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
127,393,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
128,246,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
129,251,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
130,237,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
131,295,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
132,266,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
133,220,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
134,184,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
135,182,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
136,176,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
137,208,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
138,128,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
139,145,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
140,181,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
141,159,FUM001.A0101.SG1.1.oral_gc_rl.tsv.gz
36,1721,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
37,3211,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
38,4450,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
39,5112,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
40,5568,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
41,5570,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
42,5517,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
43,5603,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
44,5674,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
45,5368,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
46,5047,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
47,5226,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
48,4713,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
49,4526,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
50,4509,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
51,4155,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
52,3995,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
53,4073,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
54,3564,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
55,3372,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
56,3178,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
57,3008,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
58,2912,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
59,2727,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
60,2484,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
61,2314,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
62,2196,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
63,2033,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
64,1904,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
65,1924,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
66,1718,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
67,1660,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
68,1402,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
69,1338,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
70,1239,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
71,1274,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
72,1071,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
73,1098,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
74,967,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
75,886,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
76,1270,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
77,850,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
78,733,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
79,715,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
80,675,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
81,580,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
82,489,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
83,490,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
84,478,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
85,496,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
86,417,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
87,375,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
88,351,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
89,316,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
90,292,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
91,283,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
92,254,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
93,228,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
94,225,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
95,200,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
96,201,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
97,194,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
98,179,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
99,162,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
100,144,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
101,122,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
102,135,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
103,139,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
104,109,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
105,95,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
106,117,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
107,92,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
108,115,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
109,94,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
110,70,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
111,62,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
112,75,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
113,73,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
114,57,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
115,53,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
116,45,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
117,53,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
118,50,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
119,58,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
120,40,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
121,35,FUM001.A0102.SG1.4.oral_gc_rl.tsv.gz
